season,stage,date,match_id,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_team_goal,away_team_goal
2010/2011,11,2010-11-06 00:00:00,31820,8483,8668,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,24694,29571.0,40548,35554,23065.0,23736,39109.0,40563.0,23464.0,21853.0,22959.0,31465,30371.0,23268.0,24216,24846.0,77690.0,24011.0,30839.0,36012.0,30876.0,24160.0,3,6,5,6,13,14,2,1,0,0,8,27,3,7,38.0,62.0,2,2
2010/2011,12,2010-11-09 00:00:00,31678,8586,8472,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,30455,32870.0,38835,26108,40006.0,23760,24656.0,31097.0,31921.0,30840.0,40755.0,32562,24209.0,34275.0,24230,24740.0,156008.0,31104.0,25150.0,24116.0,30352.0,41980.0,14,4,13,4,7,14,2,1,0,0,50,7,17,3,60.0,40.0,1,1
2010/2011,12,2010-11-10 00:00:00,30645,8654,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,36374,26348.0,24744,23818,26256.0,30353,24223.0,30734.0,70865.0,34543.0,26347.0,36373,25922.0,30903.0,37428,23922.0,23257.0,24171.0,25005.0,32734.0,23954.0,25550.0,3,8,4,8,14,6,3,0,0,0,15,17,6,7,52.0,48.0,2,2
2010/2011,12,2010-11-10 00:00:00,47539,8602,9825,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,30669,23099.0,23091,32581,33138.0,24676,29673.0,35466.0,31317.0,23538.0,23291.0,30973,26111.0,30986.0,33812,31291.0,23678.0,143793.0,3520.0,30613.0,31435.0,25537.0,9,5,8,6,7,13,1,2,0,0,41,30,5,1,50.0,50.0,0,2
2010/2011,12,2010-11-09 00:00:00,43111,10194,8658,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,46518,24408.0,38899,40005,35467.0,34601,24411.0,25668.0,24773.0,38755.0,30988.0,24147,24226.0,34193.0,23837,23787.0,35443.0,24978.0,25075.0,38254.0,31953.0,38567.0,6,8,8,4,8,10,0,0,0,0,45,20,10,4,45.0,55.0,3,2
2010/2011,12,2010-11-10 00:00:00,41776,8528,8650,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,25156,26631.0,41071,11736,111865.0,160713,40015.0,129817.0,118929.0,29581.0,71550.0,30660,154271.0,30617.0,22764,24781.0,25923.0,30618.0,95327.0,33632.0,37139.0,30853.0,10,1,2,5,9,11,0,2,0,0,21,10,5,4,55.0,45.0,1,1
2010/2011,12,2010-11-10 00:00:00,50562,10252,8483,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,30380,30357.0,24211,24751,24136.0,139671,161415.0,161414.0,30892.0,23354.0,139672.0,72810,113772.0,,14551,35983.0,23736.0,37651.0,38857.0,127133.0,24772.0,23299.0,6,3,7,9,8,9,2,3,0,0,21,17,10,8,41.0,59.0,3,2
2010/2011,12,2010-11-10 00:00:00,30637,8668,8559,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,31465,30371.0,24216,23268,24846.0,10491,39618.0,30876.0,24011.0,36012.0,30735.0,23932,26454.0,40128.0,23783,24728.0,130670.0,35532.0,24455.0,24372.0,23934.0,34261.0,9,3,15,7,10,10,0,3,1,0,36,15,15,10,63.0,37.0,1,1
2010/2011,12,2010-11-10 00:00:00,39234,10261,8655,1,2,4,6,8,2,4,6,8,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,24229,49571.0,30929,24899,37475.0,24205,38373.0,23933.0,33852.0,47382.0,24225.0,30622,30739.0,19020.0,23921,30658.0,30842.0,186137.0,23916.0,38836.0,113465.0,21613.0,2,1,5,3,15,21,3,4,0,0,21,12,4,1,55.0,45.0,1,2
2010/2011,12,2010-11-10 00:00:00,54971,8456,10260,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,10,10,10,31432,36183.0,30831,39027,30509.0,36615,30598.0,23782.0,37459.0,38807.0,38817.0,30726,38994.0,30620.0,30865,32569.0,24148.0,30373.0,34944.0,40945.0,27430.0,30802.0,3,8,6,4,12,11,0,2,0,0,21,17,8,5,48.0,52.0,0,0
2010/2011,12,2010-11-10 00:00:00,59185,8455,9879,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,30859,25925.0,31306,30627,38834.0,30675,32345.0,40825.0,31906.0,30822.0,30679.0,30633,33045.0,26777.0,23780,78511.0,24020.0,30338.0,25253.0,34574.0,41008.0,30956.0,9,4,10,3,14,14,2,0,1,0,17,9,4,4,63.0,37.0,1,0
2010/2011,13,2010-11-13 00:00:00,55903,8586,8655,1,2,4,6,8,2,4,6,8,4,6,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,7,11,30455,32870.0,38835,26108,40006.0,30840,30818.0,31097.0,31921.0,40755.0,30830.0,30622,30658.0,19020.0,23921,30739.0,38836.0,30842.0,186137.0,23916.0,113465.0,21613.0,10,13,7,2,12,13,2,2,0,0,24,21,12,6,58.0,42.0,4,2
2010/2011,13,2010-11-13 00:00:00,39335,8654,8483,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,36374,26256.0,23818,24744,26348.0,30353,37169.0,24223.0,30734.0,24450.0,26347.0,24694,29571.0,40548.0,35554,23065.0,39109.0,40563.0,23464.0,46344.0,22959.0,21853.0,7,4,13,10,7,10,0,1,0,0,14,15,8,7,47.0,53.0,0,0
2010/2011,13,2010-11-13 00:00:00,43809,10252,10260,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30380,30357.0,24211,24751,24136.0,139671,161415.0,189074.0,30892.0,23354.0,23264.0,30726,30362.0,30620.0,30865,32569.0,40945.0,24148.0,34944.0,30802.0,27430.0,70409.0,5,6,9,8,11,9,3,4,0,0,39,24,9,7,45.0,55.0,2,2
2010/2011,13,2010-11-14 00:00:00,38454,8668,9825,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,31465,30371.0,24216,23268,24846.0,77690,30839.0,24011.0,36012.0,30876.0,30735.0,30973,26111.0,30986.0,33812,31291.0,23678.0,143793.0,3520.0,30613.0,26181.0,25537.0,13,5,7,6,16,14,2,2,0,0,41,19,9,2,47.0,53.0,1,2
2010/2011,13,2010-11-13 00:00:00,52310,10261,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24229,49571.0,24899,30929,37475.0,40565,38373.0,23933.0,33852.0,47382.0,36412.0,30633,33045.0,23780.0,26777,34574.0,24020.0,30338.0,24737.0,41008.0,31907.0,30956.0,8,8,8,2,12,17,2,2,0,0,22,13,5,5,65.0,35.0,0,0
2010/2011,13,2010-11-13 00:00:00,37467,8456,8658,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31432,36183.0,30831,39027,16351.0,30598,36615.0,24159.0,37459.0,38807.0,38817.0,24147,24226.0,34193.0,23837,23787.0,35443.0,25075.0,24978.0,77704.0,31953.0,38567.0,15,5,12,2,16,10,2,0,0,0,34,13,6,4,57.0,43.0,0,0
2010/2011,13,2010-11-13 00:00:00,31588,8602,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30669,23099.0,23091,93458,23435.0,23225,31317.0,35466.0,23538.0,23291.0,34433.0,23932,34430.0,40128.0,23783,24728.0,130670.0,35532.0,24455.0,24372.0,23934.0,34261.0,7,8,5,8,13,11,1,0,0,0,49,29,12,4,58.0,42.0,2,3
2010/2011,13,2010-11-13 00:00:00,35997,10194,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,46518,23369.0,40695,38899,24408.0,34601,25668.0,24411.0,24773.0,38755.0,30988.0,30660,30617.0,39032.0,22764,24781.0,25923.0,95327.0,37139.0,30618.0,33632.0,30853.0,5,6,8,4,14,11,2,3,0,0,28,20,4,3,64.0,36.0,2,0
2010/2011,13,2010-11-13 00:00:00,55148,8528,8659,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,25156,26631.0,25948,41071,11736.0,29581,129817.0,40015.0,118929.0,160713.0,71550.0,36373,23922.0,37428.0,30903,23282.0,23257.0,71502.0,25005.0,24171.0,23954.0,25550.0,3,8,8,4,16,13,1,1,0,0,32,26,5,5,55.0,45.0,1,0
2010/2011,13,2010-11-14 00:00:00,57479,8455,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,30856,31306,38834.0,79574,32345.0,40825.0,30679.0,30822.0,37804.0,32562,24209.0,34275.0,24230,36786.0,156008.0,24116.0,25150.0,30352.0,113836.0,41980.0,5,3,5,10,6,12,1,2,0,0,9,7,6,3,47.0,53.0,0,3
2010/2011,14,2010-11-20 00:00:00,53722,10260,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30726,38994.0,30620,30865,32569.0,40945,24148.0,34944.0,30802.0,39968.0,165709.0,25156,25948.0,24452.0,11736,111865.0,29581.0,40015.0,129817.0,26631.0,118929.0,71550.0,7,4,7,6,11,16,0,2,0,1,48,5,11,1,65.0,35.0,2,0
2010/2011,14,2010-11-20 00:00:00,41269,9825,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30973,26111.0,46539,33812,31291.0,23678,39297.0,3520.0,30613.0,26181.0,25537.0,30455,32870.0,38835.0,26108,40006.0,30895.0,30818.0,31097.0,31921.0,30840.0,40755.0,6,5,6,4,19,17,3,1,0,0,48,29,2,6,53.0,47.0,2,3
2010/2011,14,2010-11-20 00:00:00,48554,8650,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,34036.0,30617,22764,24781.0,37139,25923.0,32937.0,33632.0,30853.0,41175.0,36374,26256.0,24744.0,23818,26348.0,26347.0,37169.0,34590.0,30734.0,24450.0,34543.0,9,3,12,5,7,10,0,1,0,0,25,16,10,2,62.0,38.0,3,0
2010/2011,14,2010-11-22 00:00:00,47059,8472,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,32562,24209.0,34275,24740,36786.0,156008,24116.0,25150.0,30352.0,113836.0,23949.0,31465,30371.0,24216.0,23268,24846.0,77690.0,30839.0,24011.0,36012.0,30876.0,30735.0,4,7,7,5,6,8,0,2,0,0,16,30,4,4,46.0,54.0,2,2
2010/2011,14,2010-11-21 00:00:00,51845,8655,10252,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,30622,30658.0,19020,23921,30739.0,30342,113465.0,186137.0,23916.0,23927.0,34176.0,30380,30357.0,24211.0,161414,24136.0,30892.0,24213.0,189074.0,161415.0,23354.0,23264.0,6,12,7,5,13,11,0,1,0,0,30,47,5,8,49.0,51.0,2,0
2010/2011,14,2010-11-21 00:00:00,43773,9879,8456,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30633,43247.0,23780,26777,34479.0,24020,30338.0,25253.0,34574.0,30956.0,31907.0,31432,30509.0,30831.0,39027,16351.0,23782.0,36615.0,30598.0,37459.0,38817.0,40792.0,7,3,7,4,14,15,2,1,0,0,43,32,7,7,41.0,59.0,1,4
2010/2011,14,2010-11-20 00:00:00,45286,8658,8455,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24147,24226.0,34193,23787,23837.0,35443,33049.0,24978.0,77704.0,31953.0,38567.0,30859,30856.0,31306.0,26564,38834.0,79574.0,32345.0,31906.0,37804.0,30679.0,30822.0,0,10,3,17,10,2,2,0,0,0,4,28,4,16,41.0,59.0,1,0
2010/2011,14,2010-11-20 00:00:00,37334,8559,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23932,34430.0,23783,40128,24728.0,130670,35532.0,24455.0,24372.0,34261.0,23934.0,24229,49571.0,30929.0,24899,37475.0,40565.0,23933.0,30248.0,33852.0,47382.0,24225.0,8,1,9,5,14,12,1,2,0,1,23,25,2,3,51.0,49.0,5,1
2010/2011,14,2010-11-20 00:00:00,36386,8659,10194,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36373,49885.0,37428,30903,25922.0,23019,24171.0,71502.0,25005.0,23954.0,25550.0,46518,23369.0,40695.0,38899,24408.0,34601.0,24411.0,25668.0,24773.0,38755.0,30988.0,10,4,6,2,10,11,0,0,0,0,20,14,8,3,50.0,50.0,0,3
2010/2011,14,2010-11-20 00:00:00,47204,8483,8602,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,72810,29571.0,40548,35554,23065.0,127133,39109.0,40563.0,21853.0,22959.0,24772.0,30669,23099.0,23091.0,32581,23435.0,23538.0,29673.0,25415.0,35466.0,23225.0,23291.0,3,3,4,10,8,10,0,2,0,0,7,21,3,7,44.0,56.0,2,1
2010/2011,15,2010-11-27 00:00:00,30108,10260,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30726,38994.0,30620,30865,32569.0,40945,40961.0,34944.0,30802.0,27430.0,30829.0,30622,30658.0,19020.0,23921,38836.0,30842.0,186137.0,30342.0,34567.0,23927.0,34176.0,5,1,4,2,6,6,0,2,0,0,25,14,5,2,64.0,36.0,7,1
2010/2011,15,2010-11-28 00:00:00,56013,8586,8650,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30455,32870.0,26108,38835,40006.0,30895,97988.0,31097.0,31921.0,30840.0,30830.0,30660,34036.0,30617.0,22764,24781.0,37139.0,25923.0,95327.0,33632.0,30853.0,41175.0,8,4,10,13,6,16,0,5,0,0,10,18,5,8,55.0,45.0,2,1
2010/2011,15,2010-11-27 00:00:00,57813,8654,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,36374,26256.0,109897,23818,24744.0,70865,30966.0,24223.0,160496.0,26347.0,24450.0,25156,26631.0,25948.0,24452,111865.0,29581.0,40015.0,129817.0,118929.0,160713.0,49825.0,6,6,5,0,6,6,0,0,0,0,15,10,7,3,50.0,50.0,3,1
2010/2011,15,2010-11-27 00:00:00,41420,10252,9825,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,30380,30357.0,24211,24751,24136.0,30892,161414.0,161415.0,23354.0,37478.0,26165.0,30973,26111.0,46539.0,33812,31291.0,143793.0,23678.0,26181.0,31435.0,3520.0,25537.0,3,7,2,7,10,7,1,1,0,0,17,22,3,8,40.0,60.0,2,4
2010/2011,15,2010-11-27 00:00:00,51546,8668,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,31465,24023.0,23268,24216,24846.0,25666,24011.0,30839.0,36012.0,30876.0,24160.0,36373,49885.0,25005.0,37428,25922.0,23257.0,24171.0,71502.0,32734.0,23954.0,25550.0,2,2,4,1,5,10,1,3,1,0,5,6,2,2,41.0,59.0,1,4
2010/2011,15,2010-11-28 00:00:00,59982,10261,8455,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24229,49571.0,34418,24228,37475.0,40565,38373.0,33852.0,38831.0,47382.0,24225.0,30859,25925.0,31306.0,26564,38834.0,79574.0,32345.0,31906.0,37804.0,30679.0,30822.0,2,14,2,7,10,12,2,1,0,0,19,23,6,7,43.0,57.0,1,1
2010/2011,15,2010-11-27 00:00:00,36855,8602,8472,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36283,40022.0,23435,23091,33138.0,23099,25415.0,29673.0,31317.0,23538.0,23291.0,32562,24209.0,30885.0,24740,36786.0,24116.0,156008.0,25150.0,30352.0,23949.0,113836.0,6,6,7,8,12,12,2,3,0,0,49,19,11,5,56.0,44.0,3,2
2010/2011,15,2010-11-27 00:00:00,30071,9879,8658,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30633,43247.0,23780,26777,34479.0,24020,30338.0,25253.0,30956.0,24737.0,24661.0,24147,24226.0,34193.0,23837,23787.0,35443.0,33049.0,24978.0,77704.0,31953.0,26169.0,5,3,10,4,11,9,1,0,0,0,27,16,8,4,50.0,50.0,1,1
2010/2011,15,2010-11-27 00:00:00,34713,8559,8483,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,23932,34430.0,23783,40128,24728.0,130670,155384.0,35532.0,24372.0,23934.0,34261.0,72810,29571.0,40548.0,35554,23065.0,46344.0,40563.0,39109.0,23464.0,21853.0,22959.0,10,6,11,6,8,12,2,2,0,0,19,19,4,4,43.0,57.0,2,2
2010/2011,15,2010-11-27 00:00:00,50525,10194,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,46518,23369.0,40695,38899,24408.0,34601,24411.0,25668.0,24773.0,38755.0,30988.0,31432,24208.0,30831.0,39027,16351.0,37459.0,23782.0,30598.0,38807.0,38817.0,108808.0,9,6,8,5,9,10,2,2,0,0,48,38,6,3,49.0,51.0,1,1
2010/2011,16,2010-12-04 00:00:00,34755,9825,9879,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,30973,26111.0,46539,33812,31291.0,26181,143793.0,23678.0,31435.0,3520.0,25537.0,30633,37266.0,26777.0,23780,78511.0,24020.0,30338.0,25253.0,30956.0,24737.0,24661.0,8,5,6,5,6,8,0,0,0,0,24,18,3,7,51.0,49.0,2,1
2010/2011,16,2010-12-06 00:00:00,46280,8650,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,34036.0,39032,22764,24781.0,37139,25923.0,95327.0,33632.0,30915.0,41175.0,30380,30357.0,24211.0,24751,24136.0,139671.0,189074.0,30892.0,161414.0,24213.0,23264.0,5,4,6,3,14,13,0,1,0,0,13,17,4,3,50.0,50.0,3,0
2010/2011,16,2010-12-05 00:00:00,38393,8472,8654,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,32562,24209.0,30885,24740,36786.0,156008,25150.0,30352.0,113836.0,23949.0,41980.0,36374,23939.0,109897.0,23818,24744.0,30353.0,24223.0,33312.0,30734.0,34543.0,24450.0,8,2,9,6,7,9,1,3,0,0,27,17,9,3,57.0,43.0,1,0
2010/2011,16,2010-12-04 00:00:00,30807,8456,8559,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,30831,39027,16351.0,36615,30598.0,23782.0,37459.0,38817.0,108808.0,23932,34430.0,23783.0,40128,24728.0,130670.0,155384.0,35532.0,33633.0,34261.0,23934.0,11,7,9,5,12,20,3,2,0,0,20,20,8,8,62.0,38.0,1,0
2010/2011,16,2010-12-04 00:00:00,39230,8655,8602,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,30622,30658.0,19020,23921,30739.0,186137,30842.0,30342.0,23916.0,23927.0,34176.0,36283,40022.0,93458.0,32581,23435.0,33138.0,29673.0,31317.0,23099.0,23291.0,23538.0,3,5,2,4,10,12,0,2,0,0,15,20,8,10,38.0,62.0,3,0
2010/2011,16,2010-12-04 00:00:00,34220,8658,8586,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,24147,24226.0,34193,23837,23787.0,77704,24978.0,25075.0,33049.0,38254.0,31953.0,30455,32870.0,26209.0,38835,40006.0,30895.0,97988.0,31097.0,31921.0,30348.0,30830.0,3,7,9,12,15,9,1,1,0,0,31,31,6,12,45.0,55.0,1,1
2010/2011,16,2010-12-05 00:00:00,39312,8659,10261,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36373,49885.0,25005,37428,25922.0,33790,23257.0,32734.0,24171.0,23954.0,25550.0,24229,49571.0,34418.0,24228,37475.0,38831.0,40565.0,38373.0,33852.0,24225.0,47382.0,7,6,12,6,11,9,0,5,0,0,26,19,7,3,57.0,43.0,3,1
2010/2011,16,2011-01-25 00:00:00,38470,8483,10260,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,72810,29571.0,35554,40548,24469.0,46344,39109.0,40563.0,23464.0,21853.0,22959.0,30726,38994.0,165823.0,30865,32569.0,40945.0,30373.0,24148.0,24156.0,27430.0,30829.0,2,11,4,6,10,10,1,2,0,0,21,38,6,8,47.0,53.0,2,3
2010/2011,16,2010-12-04 00:00:00,45949,8528,10194,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,25156,25948.0,11736,24452,111865.0,29581,22991.0,40015.0,129817.0,160713.0,18859.0,46518,38899.0,40695.0,35467,24408.0,33881.0,24411.0,25668.0,24773.0,38755.0,30988.0,6,3,8,2,6,8,1,4,0,0,8,10,5,4,52.0,48.0,2,2
2010/2011,16,2010-12-04 00:00:00,30239,8455,8668,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,30859,25925.0,31306,30627,38834.0,30675,32345.0,30679.0,31906.0,30822.0,37804.0,31465,30371.0,23268.0,24216,24846.0,77690.0,39618.0,109058.0,36012.0,30876.0,30735.0,6,3,9,11,8,11,1,4,0,0,14,8,7,2,55.0,45.0,1,1
2010/2011,17,2010-12-13 00:00:00,52728,10260,9825,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,30726,32569.0,30620,30865,38994.0,40945,24148.0,34944.0,40961.0,30802.0,30829.0,169718,26111.0,46539.0,33812,31291.0,26181.0,31435.0,23678.0,143793.0,3520.0,25537.0,8,4,4,6,5,17,0,4,0,0,11,12,5,4,50.0,50.0,1,0
